x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
0.0,0.0,0.0,-0.057781,-0.028611,-0.009812,-0.095609,-0.095622,-0.011133,-0.114786,-0.14919,-0.01435,-0.13668,-0.175031,-0.013724,-0.070491,-0.141071,0.006369,-0.086399,-0.175217,-0.013161,-0.076715,-0.125824,-0.020372,-0.067914,-0.115259,-0.023053,-0.037728,-0.147752,0.001567,-0.053072,-0.173104,-0.017777,-0.048404,-0.117212,-0.01681,-0.039357,-0.117711,-0.011554,-0.003208,-0.146015,-0.007939,-0.018717,-0.172404,-0.027641,-0.018477,-0.118226,-0.014339,-0.010062,-0.115503,-0.000846,0.031201,-0.139469,-0.019176,0.016532,-0.156787,-0.027915,0.01141,-0.120618,-0.016965,0.017935,-0.115743,-0.006583,A
0.0,0.0,0.0,-0.05898,-0.028061,-0.01036,-0.096847,-0.096654,-0.011336,-0.115367,-0.150492,-0.013998,-0.137739,-0.174542,-0.012722,-0.071973,-0.140386,0.006387,-0.088083,-0.174252,-0.012893,-0.077261,-0.124408,-0.019766,-0.068625,-0.114697,-0.022253,-0.038591,-0.147768,0.002096,-0.054361,-0.172104,-0.017215,-0.048885,-0.115054,-0.016,-0.03985,-0.116365,-0.010501,-0.003808,-0.145943,-0.00697,-0.019867,-0.171281,-0.02658,-0.019213,-0.116475,-0.013287,-0.01073,-0.114312,0.000221,0.030353,-0.139726,-0.017802,0.015544,-0.155434,-0.02632,0.01028,-0.118594,-0.015485,0.016623,-0.113843,-0.005241,A
0.0,0.0,0.0,-0.062811,-0.030004,-0.009932,-0.101758,-0.097584,-0.010426,-0.121342,-0.150558,-0.012481,-0.14467,-0.173807,-0.010126,-0.076511,-0.143026,0.007847,-0.092177,-0.172196,-0.011059,-0.079102,-0.121602,-0.018723,-0.071172,-0.116472,-0.022185,-0.042701,-0.148877,0.003775,-0.058967,-0.171508,-0.015635,-0.051924,-0.11519,-0.015377,-0.043617,-0.119847,-0.010727,-0.007853,-0.14691,-0.004897,-0.024284,-0.171316,-0.023789,-0.022504,-0.117366,-0.010527,-0.014138,-0.117758,0.002772,0.025686,-0.141113,-0.01537,0.012238,-0.157808,-0.022491,0.007376,-0.121356,-0.01104,0.014167,-0.117986,-0.000541,A
0.0,0.0,0.0,-0.064062,-0.029042,-0.010492,-0.102914,-0.096301,-0.01147,-0.121768,-0.149653,-0.01408,-0.145511,-0.173093,-0.012502,-0.077236,-0.141061,0.007723,-0.093038,-0.170468,-0.011362,-0.080362,-0.120847,-0.01917,-0.072787,-0.114772,-0.022569,-0.043481,-0.147747,0.00378,-0.059626,-0.170022,-0.015369,-0.0525,-0.114894,-0.015036,-0.044146,-0.119268,-0.010445,-0.008554,-0.146181,-0.004882,-0.025646,-0.170552,-0.023647,-0.023385,-0.117663,-0.010209,-0.014794,-0.117444,0.003102,0.024956,-0.140809,-0.015437,0.010354,-0.156573,-0.022529,0.005848,-0.120922,-0.011011,0.013074,-0.11775,-0.000508,A
0.0,0.0,0.0,-0.061198,-0.028629,-0.01116,-0.100576,-0.094382,-0.01208,-0.121235,-0.147342,-0.014407,-0.144994,-0.170558,-0.012384,-0.073394,-0.138694,0.006071,-0.091406,-0.166811,-0.0131,-0.076424,-0.11644,-0.020238,-0.067114,-0.11222,-0.023126,-0.039842,-0.144154,0.002717,-0.05747,-0.166198,-0.017439,-0.049387,-0.109936,-0.01685,-0.040917,-0.114069,-0.011786,-0.005752,-0.142285,-0.005307,-0.022997,-0.16693,-0.025787,-0.020039,-0.113043,-0.012742,-0.010867,-0.113587,0.000968,0.026995,-0.137342,-0.015066,0.013617,-0.155549,-0.023328,0.00929,-0.118674,-0.012059,0.016328,-0.11422,-0.001376,A
0.0,0.0,0.0,-0.060085,-0.027805,-0.010089,-0.099953,-0.092113,-0.01062,-0.120426,-0.143893,-0.012618,-0.143004,-0.168212,-0.010294,-0.072735,-0.135926,0.006058,-0.090668,-0.166842,-0.01271,-0.076374,-0.115737,-0.01995,-0.067832,-0.110354,-0.023072,-0.039187,-0.141933,0.002591,-0.056369,-0.165907,-0.016591,-0.04861,-0.10956,-0.016117,-0.040656,-0.114084,-0.011495,-0.005077,-0.140369,-0.005314,-0.022181,-0.167355,-0.024399,-0.01968,-0.113501,-0.011442,-0.011036,-0.113876,0.001702,0.02743,-0.135582,-0.014844,0.014243,-0.154917,-0.022532,0.009427,-0.118157,-0.011501,0.015953,-0.113607,-0.001201,A
0.0,0.0,0.0,-0.059283,-0.025754,-0.008663,-0.098183,-0.088648,-0.009139,-0.118917,-0.141525,-0.012021,-0.141363,-0.164986,-0.01125,-0.070278,-0.131181,0.00832,-0.089457,-0.165522,-0.011059,-0.077007,-0.117906,-0.018133,-0.066197,-0.110031,-0.02053,-0.038612,-0.136835,0.003149,-0.055289,-0.164381,-0.016368,-0.048678,-0.109718,-0.015428,-0.038696,-0.111517,-0.009977,-0.005651,-0.135653,-0.006733,-0.021126,-0.164627,-0.026966,-0.019474,-0.111762,-0.013812,-0.010519,-0.109753,0.000161,0.02769,-0.130071,-0.018249,0.015752,-0.157462,-0.026572,0.010286,-0.120206,-0.014653,0.016088,-0.110078,-0.00337,A
0.0,0.0,0.0,-0.058319,-0.025825,-0.010113,-0.097202,-0.0883,-0.011184,-0.117835,-0.140115,-0.014341,-0.140095,-0.164379,-0.013677,-0.069882,-0.130419,0.007168,-0.088638,-0.163324,-0.012081,-0.075881,-0.115344,-0.018928,-0.065817,-0.108105,-0.021189,-0.037518,-0.135979,0.002904,-0.053863,-0.162115,-0.016584,-0.047278,-0.108083,-0.015385,-0.038093,-0.110864,-0.009851,-0.004183,-0.134298,-0.006172,-0.019648,-0.162595,-0.026224,-0.018332,-0.110445,-0.013015,-0.010016,-0.108471,0.000873,0.028891,-0.128539,-0.01698,0.016922,-0.154824,-0.02532,0.011249,-0.118646,-0.01381,0.016692,-0.109425,-0.00289,A
0.0,0.0,0.0,-0.058519,-0.023172,-0.007776,-0.098334,-0.084703,-0.007621,-0.118591,-0.138778,-0.009632,-0.140205,-0.163108,-0.00794,-0.075454,-0.124621,0.007846,-0.091367,-0.160533,-0.010433,-0.078769,-0.114279,-0.017157,-0.070083,-0.104308,-0.01951,-0.042627,-0.132254,0.00263,-0.058141,-0.16041,-0.014967,-0.050819,-0.108003,-0.013801,-0.043101,-0.106872,-0.008931,-0.008814,-0.132888,-0.007,-0.023271,-0.161872,-0.025806,-0.019936,-0.110361,-0.013131,-0.013032,-0.105363,-0.000209,0.024974,-0.128639,-0.018104,0.01475,-0.155543,-0.0261,0.011324,-0.118471,-0.014683,0.015315,-0.107418,-0.004188,A
0.0,0.0,0.0,-0.057986,-0.023092,-0.009598,-0.098806,-0.084787,-0.010163,-0.119296,-0.138421,-0.012921,-0.141489,-0.164081,-0.012153,-0.072166,-0.124466,0.007376,-0.090531,-0.160168,-0.012282,-0.078207,-0.113316,-0.019618,-0.068853,-0.100889,-0.021889,-0.040063,-0.131926,0.002668,-0.056411,-0.159906,-0.016599,-0.049599,-0.106763,-0.015786,-0.041641,-0.104315,-0.010652,-0.006764,-0.131303,-0.00686,-0.021586,-0.161559,-0.027565,-0.019264,-0.109664,-0.015169,-0.012645,-0.102938,-0.001763,0.027275,-0.126184,-0.017947,0.016471,-0.154719,-0.027646,0.011848,-0.116942,-0.016744,0.015261,-0.103956,-0.006122,A
0.0,0.0,0.0,-0.059245,-0.023819,-0.010572,-0.097999,-0.087656,-0.011745,-0.117534,-0.142157,-0.014395,-0.140919,-0.166753,-0.013202,-0.071744,-0.133226,0.003601,-0.08898,-0.157109,-0.015426,-0.075736,-0.107181,-0.021597,-0.067353,-0.105306,-0.02418,-0.038245,-0.13947,-0.001135,-0.056471,-0.159331,-0.021471,-0.0496,-0.102397,-0.019679,-0.040606,-0.10584,-0.013949,-0.004258,-0.137489,-0.010372,-0.021941,-0.158951,-0.032081,-0.019165,-0.103329,-0.018139,-0.010688,-0.102392,-0.003821,0.02855,-0.131037,-0.021268,0.015633,-0.148797,-0.031337,0.011095,-0.109822,-0.020007,0.016693,-0.103245,-0.009204,A
0.0,0.0,0.0,-0.058033,-0.024294,-0.010941,-0.096787,-0.087273,-0.012532,-0.116169,-0.140608,-0.0156,-0.139102,-0.165745,-0.014768,-0.068767,-0.128929,0.003009,-0.087495,-0.158347,-0.016549,-0.075787,-0.107698,-0.022939,-0.067818,-0.103256,-0.025232,-0.035429,-0.134591,-0.001016,-0.053768,-0.158258,-0.021369,-0.048207,-0.101614,-0.019307,-0.039564,-0.103791,-0.01323,-0.001585,-0.131778,-0.009647,-0.01908,-0.159803,-0.030731,-0.017647,-0.105669,-0.016764,-0.009546,-0.103214,-0.002348,0.031371,-0.124767,-0.019899,0.019979,-0.149507,-0.029425,0.013798,-0.112817,-0.018203,0.017748,-0.104395,-0.007418,A
0.0,0.0,0.0,-0.059659,-0.02467,-0.010605,-0.095891,-0.085557,-0.01279,-0.113428,-0.137232,-0.016422,-0.136283,-0.162921,-0.016301,-0.06507,-0.146212,0.003933,-0.08828,-0.151614,-0.015653,-0.073559,-0.103515,-0.023745,-0.063576,-0.106747,-0.028005,-0.031816,-0.151453,-0.001397,-0.05601,-0.15349,-0.022226,-0.047111,-0.099004,-0.021316,-0.035943,-0.106698,-0.016454,0.001176,-0.145731,-0.0113,-0.02111,-0.150532,-0.033006,-0.018474,-0.098344,-0.01952,-0.00859,-0.103188,-0.005915,0.032117,-0.133425,-0.023021,0.016684,-0.141383,-0.034277,0.011101,-0.104383,-0.023935,0.017589,-0.101213,-0.013547,A
0.0,0.0,0.0,-0.06116,-0.025987,-0.01114,-0.097684,-0.086836,-0.013788,-0.115948,-0.139004,-0.017998,-0.138562,-0.165957,-0.018442,-0.06549,-0.145142,0.005153,-0.088763,-0.152226,-0.014654,-0.074966,-0.10505,-0.023502,-0.064363,-0.109209,-0.028249,-0.033092,-0.150752,6.9e-05,-0.055874,-0.153629,-0.020559,-0.047495,-0.100345,-0.020038,-0.036013,-0.109095,-0.015429,-0.000443,-0.145719,-0.009838,-0.021425,-0.152322,-0.031464,-0.019692,-0.101206,-0.018466,-0.009755,-0.105795,-0.005129,0.030542,-0.133524,-0.021651,0.016079,-0.143912,-0.032822,0.009386,-0.107708,-0.022677,0.015383,-0.103196,-0.012361,A
0.0,0.0,0.0,-0.055002,-0.023572,-0.009931,-0.092895,-0.08386,-0.012162,-0.111167,-0.13294,-0.016135,-0.133526,-0.159255,-0.01661,-0.058341,-0.148623,0.005151,-0.080803,-0.15422,-0.015002,-0.073963,-0.105845,-0.024717,-0.064875,-0.098663,-0.029477,-0.027652,-0.151937,-0.000503,-0.05022,-0.151553,-0.019868,-0.047584,-0.096481,-0.019927,-0.036658,-0.096794,-0.015983,0.004104,-0.143514,-0.010785,-0.015471,-0.148293,-0.031978,-0.018928,-0.095775,-0.02013,-0.01117,-0.092852,-0.007664,0.035956,-0.12762,-0.022738,0.021846,-0.142302,-0.03489,0.010792,-0.104575,-0.024922,0.012427,-0.092476,-0.014368,A
0.0,0.0,0.0,-0.059147,-0.027172,-0.010252,-0.095668,-0.088835,-0.012656,-0.113617,-0.138864,-0.01668,-0.137207,-0.164013,-0.01717,-0.063617,-0.156522,0.006569,-0.085041,-0.155629,-0.012691,-0.075201,-0.108891,-0.02289,-0.06509,-0.107572,-0.028737,-0.031997,-0.160514,0.001059,-0.052462,-0.15669,-0.018168,-0.048529,-0.103289,-0.018993,-0.03798,-0.105147,-0.01584,0.000602,-0.152035,-0.009025,-0.017223,-0.152862,-0.029975,-0.020403,-0.101383,-0.01839,-0.013022,-0.099949,-0.006322,0.032679,-0.135646,-0.020929,0.020193,-0.14778,-0.032296,0.009432,-0.111517,-0.022251,0.011288,-0.101724,-0.01193,A
0.0,0.0,0.0,-0.053768,-0.02232,-0.010877,-0.093814,-0.078997,-0.014521,-0.114226,-0.126269,-0.019639,-0.137441,-0.152322,-0.021792,-0.064152,-0.141696,0.004216,-0.080634,-0.158601,-0.017644,-0.078022,-0.114276,-0.030039,-0.071898,-0.097404,-0.036013,-0.033239,-0.14446,-0.001105,-0.050556,-0.158472,-0.021358,-0.052093,-0.107587,-0.024089,-0.045005,-0.096771,-0.021827,-0.002297,-0.13636,-0.01112,-0.016552,-0.153174,-0.031876,-0.022888,-0.105614,-0.022888,-0.019405,-0.094539,-0.012522,0.028483,-0.120636,-0.022759,0.016219,-0.137979,-0.034457,0.005895,-0.102456,-0.025967,0.006,-0.088697,-0.016906,A
0.0,0.0,0.0,-0.053089,-0.020242,-0.010322,-0.092991,-0.076118,-0.013352,-0.113086,-0.122794,-0.017931,-0.135208,-0.14971,-0.019835,-0.06455,-0.13617,0.00319,-0.079825,-0.154983,-0.018387,-0.077438,-0.11376,-0.030144,-0.072257,-0.09803,-0.035614,-0.033285,-0.139794,-0.002373,-0.049117,-0.157969,-0.02327,-0.050643,-0.109056,-0.026431,-0.04404,-0.098204,-0.023969,-0.001471,-0.132887,-0.012356,-0.015082,-0.151188,-0.033658,-0.021269,-0.104164,-0.025685,-0.018162,-0.093937,-0.015671,0.03125,-0.118878,-0.023749,0.020258,-0.138119,-0.035568,0.009684,-0.102618,-0.02752,0.009387,-0.088822,-0.018694,A
0.0,0.0,0.0,-0.054239,-0.01987,-0.014517,-0.094913,-0.078016,-0.018837,-0.117669,-0.125024,-0.022864,-0.142967,-0.149715,-0.022877,-0.06334,-0.160043,-0.000378,-0.088524,-0.138639,-0.020191,-0.074687,-0.095821,-0.031988,-0.062578,-0.098291,-0.039141,-0.03218,-0.165558,-0.003648,-0.056592,-0.132033,-0.021568,-0.047575,-0.086528,-0.023513,-0.03667,-0.094173,-0.022143,-0.000185,-0.154573,-0.011321,-0.022192,-0.12717,-0.030633,-0.020395,-0.084069,-0.020709,-0.011293,-0.090779,-0.010757,0.030592,-0.135694,-0.021227,0.014834,-0.124685,-0.033112,0.008351,-0.092251,-0.025342,0.012529,-0.089651,-0.016634,A
0.0,0.0,0.0,-0.058072,-0.021449,-0.013368,-0.097993,-0.080664,-0.017989,-0.11949,-0.128732,-0.022456,-0.145018,-0.155263,-0.023087,-0.069275,-0.165278,-0.000511,-0.093581,-0.140582,-0.020961,-0.080232,-0.098627,-0.033421,-0.068419,-0.101812,-0.041226,-0.037139,-0.173656,-0.004747,-0.060684,-0.137198,-0.023285,-0.051708,-0.09196,-0.025672,-0.041408,-0.099416,-0.024799,-0.004147,-0.164331,-0.013253,-0.025617,-0.131512,-0.032415,-0.023295,-0.088223,-0.022562,-0.014543,-0.096456,-0.013319,0.027423,-0.146127,-0.024044,0.010796,-0.12438,-0.035341,0.005597,-0.091329,-0.027934,0.010541,-0.092766,-0.020116,A
0.0,0.0,0.0,-0.058098,-0.023107,-0.010901,-0.096563,-0.082418,-0.01414,-0.116911,-0.129841,-0.017933,-0.141278,-0.154939,-0.017915,-0.065576,-0.164481,0.002026,-0.091401,-0.141842,-0.01647,-0.078415,-0.098643,-0.027404,-0.066878,-0.101349,-0.034422,-0.034304,-0.170631,-0.003064,-0.060613,-0.135027,-0.020741,-0.050781,-0.089447,-0.022375,-0.039096,-0.098096,-0.020979,-0.002193,-0.160453,-0.012127,-0.026535,-0.132265,-0.030764,-0.023785,-0.087334,-0.020014,-0.013983,-0.094995,-0.010026,0.028792,-0.141772,-0.023233,0.010955,-0.129645,-0.034606,0.005135,-0.09581,-0.026379,0.011172,-0.094801,-0.017722,A
0.0,0.0,0.0,-0.058825,-0.02159,-0.012032,-0.097399,-0.080804,-0.015708,-0.117374,-0.128409,-0.019638,-0.141513,-0.153484,-0.019532,-0.067108,-0.163902,0.001339,-0.09173,-0.142086,-0.017757,-0.079137,-0.097818,-0.028901,-0.068127,-0.101086,-0.036045,-0.035432,-0.17055,-0.003411,-0.060835,-0.135909,-0.021783,-0.051488,-0.088963,-0.023344,-0.039945,-0.098601,-0.021597,-0.003108,-0.160413,-0.012331,-0.026878,-0.131748,-0.031441,-0.024603,-0.086042,-0.020488,-0.014584,-0.09497,-0.010225,0.027865,-0.14204,-0.023414,0.009517,-0.127153,-0.03516,0.003826,-0.093389,-0.027158,0.010439,-0.094181,-0.018613,A
0.0,0.0,0.0,-0.060032,-0.025582,-0.009788,-0.095524,-0.085313,-0.012197,-0.113965,-0.13208,-0.015712,-0.135273,-0.160971,-0.015307,-0.060105,-0.168965,0.005014,-0.089752,-0.149061,-0.011752,-0.076467,-0.102628,-0.021205,-0.0635,-0.107091,-0.027393,-0.02939,-0.175002,-0.000372,-0.059475,-0.142542,-0.017705,-0.050262,-0.091868,-0.018737,-0.036977,-0.101472,-0.016441,0.001925,-0.16298,-0.009596,-0.026667,-0.139165,-0.028064,-0.024161,-0.089829,-0.016497,-0.011813,-0.0982,-0.005512,0.031031,-0.142543,-0.020721,0.010269,-0.129139,-0.030882,0.003445,-0.094832,-0.021875,0.01149,-0.096093,-0.012645,A
0.0,0.0,0.0,-0.061405,-0.025107,-0.01062,-0.096192,-0.086191,-0.013679,-0.114342,-0.134047,-0.017583,-0.137053,-0.162742,-0.017414,-0.06294,-0.169733,0.00492,-0.092203,-0.149659,-0.013337,-0.077496,-0.103615,-0.024653,-0.063494,-0.108323,-0.032164,-0.031666,-0.176851,-0.000312,-0.061758,-0.144106,-0.018202,-0.051017,-0.093432,-0.020014,-0.037094,-0.103867,-0.018498,0.0002,-0.165193,-0.009595,-0.028319,-0.139896,-0.028041,-0.02532,-0.090546,-0.016204,-0.013145,-0.099199,-0.005391,0.029521,-0.144921,-0.021042,0.008775,-0.128015,-0.031341,0.002675,-0.094213,-0.022495,0.010818,-0.097067,-0.013586,A
0.0,0.0,0.0,-0.060158,-0.026057,-0.01013,-0.091228,-0.091627,-0.011937,-0.104961,-0.142638,-0.014594,-0.125151,-0.174529,-0.013679,-0.05618,-0.171098,0.003434,-0.084673,-0.155082,-0.013179,-0.073209,-0.104189,-0.022447,-0.060867,-0.10221,-0.028396,-0.024196,-0.176354,-0.001159,-0.054958,-0.148342,-0.017405,-0.048199,-0.093702,-0.017576,-0.03457,-0.09783,-0.015169,0.006907,-0.162886,-0.009594,-0.023446,-0.143987,-0.027698,-0.023362,-0.091659,-0.015953,-0.010491,-0.093621,-0.005017,0.033786,-0.141642,-0.019896,0.011295,-0.126805,-0.029925,0.003336,-0.092268,-0.02128,0.011262,-0.091591,-0.012574,A
0.0,0.0,0.0,-0.058777,-0.025603,-0.011192,-0.090087,-0.089653,-0.013491,-0.103695,-0.140088,-0.016474,-0.122641,-0.172992,-0.015594,-0.054652,-0.168032,0.004068,-0.083576,-0.154598,-0.014042,-0.071087,-0.10427,-0.024497,-0.057282,-0.101725,-0.030885,-0.022932,-0.172792,-0.000172,-0.053603,-0.147597,-0.017512,-0.046009,-0.093566,-0.018003,-0.031432,-0.098082,-0.015411,0.007725,-0.160046,-0.008686,-0.02218,-0.142151,-0.027748,-0.021656,-0.090486,-0.016015,-0.007974,-0.093149,-0.004693,0.034877,-0.139149,-0.019228,0.012176,-0.127144,-0.030122,0.004684,-0.092424,-0.021578,0.013169,-0.090728,-0.012596,A
0.0,0.0,0.0,-0.055006,-0.033188,-0.008352,-0.083051,-0.102052,-0.009295,-0.094322,-0.154029,-0.011961,-0.113101,-0.186713,-0.011456,-0.040297,-0.168007,0.006823,-0.069683,-0.166345,-0.009763,-0.061557,-0.115979,-0.018316,-0.04972,-0.108529,-0.02306,-0.01062,-0.168501,0.001553,-0.042547,-0.154643,-0.014387,-0.038919,-0.10149,-0.014016,-0.025402,-0.101469,-0.010803,0.018362,-0.15457,-0.00789,-0.012565,-0.149653,-0.026433,-0.014438,-0.098518,-0.015093,-0.001626,-0.095871,-0.003808,0.04469,-0.133378,-0.018899,0.021027,-0.13273,-0.029395,0.011805,-0.097692,-0.020543,0.019833,-0.091735,-0.011298,A
0.0,0.0,0.0,-0.055501,-0.034347,-0.009781,-0.082965,-0.10256,-0.0118,-0.094399,-0.154892,-0.015012,-0.113047,-0.188089,-0.014674,-0.043155,-0.172693,0.007383,-0.071412,-0.168502,-0.009803,-0.062225,-0.118113,-0.019709,-0.04987,-0.111179,-0.025542,-0.012317,-0.173964,0.002575,-0.043429,-0.156446,-0.013813,-0.03877,-0.10255,-0.014402,-0.025418,-0.103217,-0.011847,0.017613,-0.159841,-0.006565,-0.012363,-0.149834,-0.024977,-0.014234,-0.098179,-0.013682,-0.002437,-0.096832,-0.002683,0.044606,-0.137786,-0.017557,0.020954,-0.133044,-0.028071,0.01239,-0.098321,-0.019316,0.020588,-0.094974,-0.010184,A
0.0,0.0,0.0,-0.051187,-0.041362,-0.00692,-0.07484,-0.110812,-0.007813,-0.082002,-0.162403,-0.011016,-0.096408,-0.197047,-0.011213,-0.034652,-0.156095,0.006472,-0.058426,-0.175344,-0.012109,-0.056564,-0.125048,-0.020092,-0.046959,-0.111207,-0.023033,-0.006091,-0.152265,0.001206,-0.033119,-0.162145,-0.01681,-0.034153,-0.109697,-0.015551,-0.02075,-0.105213,-0.010595,0.021918,-0.140032,-0.008367,-0.004076,-0.153072,-0.027255,-0.008854,-0.104255,-0.01571,0.003424,-0.098228,-0.003631,0.048412,-0.122548,-0.019287,0.028206,-0.1352,-0.028487,0.017705,-0.102047,-0.019046,0.024628,-0.092915,-0.00939,A
0.0,0.0,0.0,-0.050575,-0.039425,-0.007465,-0.074183,-0.108475,-0.008521,-0.081834,-0.159489,-0.011644,-0.096055,-0.193687,-0.011656,-0.033472,-0.156563,0.006049,-0.058801,-0.17418,-0.011912,-0.056168,-0.124154,-0.019767,-0.045702,-0.11145,-0.022925,-0.004577,-0.152786,0.000982,-0.03305,-0.161274,-0.016437,-0.033252,-0.108752,-0.015049,-0.019447,-0.104997,-0.010201,0.023647,-0.140317,-0.00833,-0.003712,-0.152156,-0.026934,-0.008278,-0.102211,-0.015201,0.004219,-0.096468,-0.003189,0.050082,-0.122113,-0.019065,0.028751,-0.133683,-0.028358,0.01777,-0.099968,-0.018806,0.024314,-0.090961,-0.009107,A
0.0,0.0,0.0,-0.046579,-0.047625,-0.006243,-0.062745,-0.117435,-0.006578,-0.065288,-0.168641,-0.009365,-0.077476,-0.20385,-0.009653,-0.019467,-0.157172,0.009639,-0.041689,-0.177507,-0.007633,-0.044142,-0.130901,-0.015991,-0.035562,-0.115784,-0.01953,0.007426,-0.151614,0.004525,-0.018908,-0.164173,-0.012756,-0.024792,-0.11546,-0.013162,-0.012423,-0.106658,-0.009336,0.033789,-0.137757,-0.004825,0.007189,-0.151881,-0.022619,-0.001307,-0.106722,-0.013094,0.009948,-0.097729,-0.002531,0.05899,-0.118337,-0.015481,0.035324,-0.129251,-0.024394,0.025352,-0.098783,-0.01659,0.034529,-0.090202,-0.008242,A
0.0,0.0,0.0,-0.046467,-0.04887,-0.006374,-0.062347,-0.117983,-0.007453,-0.065908,-0.168753,-0.010895,-0.078008,-0.203927,-0.011527,-0.018607,-0.159962,0.01011,-0.041854,-0.178599,-0.006381,-0.042422,-0.129862,-0.014595,-0.032791,-0.118312,-0.018724,0.008425,-0.154155,0.004942,-0.019028,-0.165736,-0.011598,-0.023592,-0.115002,-0.011509,-0.011346,-0.109124,-0.00785,0.035134,-0.140068,-0.004373,0.00678,-0.152923,-0.02116,-0.000532,-0.104767,-0.010468,0.010622,-0.097552,0.000193,0.059951,-0.119621,-0.015129,0.034605,-0.130462,-0.02318,0.025457,-0.099085,-0.014497,0.035414,-0.091634,-0.005912,A
0.0,0.0,0.0,-0.043808,-0.049872,-0.005312,-0.05441,-0.120273,-0.005755,-0.052289,-0.172725,-0.009054,-0.060778,-0.210279,-0.009536,-0.014392,-0.154742,0.011209,-0.027962,-0.187509,-0.007378,-0.03554,-0.140952,-0.015548,-0.031045,-0.123053,-0.018098,0.011158,-0.14639,0.005511,-0.007486,-0.171841,-0.012289,-0.017623,-0.121855,-0.012214,-0.006958,-0.111745,-0.00717,0.037576,-0.12989,-0.004576,0.017027,-0.155895,-0.022041,0.005212,-0.109018,-0.011389,0.014786,-0.09852,0.000258,0.063439,-0.108098,-0.015977,0.0427,-0.127291,-0.02405,0.03096,-0.096807,-0.015186,0.039566,-0.086918,-0.005966,A
0.0,0.0,0.0,-0.042243,-0.053545,-0.005402,-0.052123,-0.123708,-0.005908,-0.050315,-0.176147,-0.00959,-0.059806,-0.21364,-0.010749,-0.012794,-0.160817,0.014119,-0.027063,-0.190525,-0.004152,-0.033633,-0.144934,-0.013134,-0.028356,-0.126399,-0.016462,0.013144,-0.15223,0.0083,-0.00584,-0.174948,-0.008621,-0.015841,-0.125971,-0.009122,-0.00599,-0.115238,-0.005006,0.039243,-0.135055,-0.002127,0.019153,-0.159908,-0.020489,0.006549,-0.112939,-0.010423,0.014535,-0.100218,0.001001,0.064325,-0.111588,-0.013797,0.044706,-0.13315,-0.022907,0.032145,-0.10187,-0.013889,0.038774,-0.089426,-0.004362,A
0.0,0.0,0.0,-0.038946,-0.058242,-0.004049,-0.044078,-0.131192,-0.003507,-0.038373,-0.180895,-0.00637,-0.044872,-0.217937,-0.006807,-0.003278,-0.160821,0.015091,-0.014512,-0.194752,-0.002604,-0.024782,-0.152146,-0.011377,-0.021071,-0.13207,-0.014326,0.021081,-0.149698,0.008653,0.006602,-0.175927,-0.00764,-0.006679,-0.130959,-0.008821,0.002323,-0.118849,-0.005131,0.045775,-0.129868,-0.002173,0.030327,-0.159904,-0.019204,0.014743,-0.117762,-0.009791,0.022256,-0.104282,0.000903,0.069682,-0.104256,-0.014206,0.053816,-0.132214,-0.022787,0.03856,-0.102934,-0.013776,0.043949,-0.08785,-0.004269,A
0.0,0.0,0.0,-0.037923,-0.058587,-0.004013,-0.043686,-0.130551,-0.003968,-0.038648,-0.180188,-0.007202,-0.044898,-0.217705,-0.007831,-0.003829,-0.162746,0.013803,-0.015196,-0.195904,-0.004186,-0.026009,-0.151724,-0.012772,-0.02179,-0.132923,-0.01584,0.021155,-0.151281,0.007282,0.006621,-0.176754,-0.009945,-0.00719,-0.130469,-0.010561,0.001866,-0.118417,-0.006465,0.046106,-0.131304,-0.003545,0.030609,-0.159711,-0.021427,0.014795,-0.115496,-0.01127,0.022406,-0.101807,-1.8e-05,0.070197,-0.10539,-0.015554,0.054059,-0.131274,-0.024657,0.038953,-0.101128,-0.015541,0.044371,-0.086492,-0.005943,A
0.0,0.0,0.0,-0.037773,-0.056178,-0.006301,-0.042894,-0.128814,-0.007389,-0.036629,-0.179254,-0.011448,-0.043037,-0.216834,-0.012753,-0.00471,-0.158448,0.01261,-0.011148,-0.194636,-0.005724,-0.02137,-0.15128,-0.014864,-0.018397,-0.131327,-0.018147,0.020315,-0.147209,0.006918,0.011438,-0.178844,-0.009579,-0.002618,-0.132898,-0.010394,0.005411,-0.120375,-0.006465,0.045405,-0.127646,-0.003272,0.037662,-0.164597,-0.020498,0.019913,-0.122126,-0.009952,0.024884,-0.107173,0.001535,0.070241,-0.102459,-0.014928,0.061482,-0.133927,-0.023258,0.041955,-0.106187,-0.013229,0.041328,-0.089445,-0.003081,A
